call_id,agent,date,time,topic,answered,resolved,answerSpeed,avgTalkDuration,rating,dayOfWeek,dayOfMonth,hour,month,talkDuration(min)
ID3227,Greg,2021-02-26,11:03:50,Payment related,,,119.0,0 days 00:02:11,3,Friday,26,11,February,2.0
ID3228,Jim,2021-02-26,11:03:50,Streaming,,,40.0,0 days 00:02:26,1,Friday,26,11,February,2.0
ID3229,Greg,2021-02-26,11:36:58,Payment related,,,,,,Friday,26,11,February,
ID3230,Becky,2021-02-26,11:36:58,Payment related,,,97.0,0 days 00:05:29,2,Friday,26,11,February,5.0
ID3231,Martha,2021-02-26,11:44:10,Admin Support,,,119.0,0 days 00:03:46,2,Friday,26,11,February,4.0
ID3232,Becky,2021-02-26,11:44:10,Technical Support,,,,,,Friday,26,11,February,
ID3233,Stewart,2021-02-26,11:45:36,Streaming,,,26.0,0 days 00:00:42,5,Friday,26,11,February,1.0
ID3234,Greg,2021-02-26,11:45:36,Payment related,,,,,,Friday,26,11,February,
ID3235,Jim,2021-02-26,12:40:19,Payment related,,,77.0,0 days 00:01:46,4,Friday,26,12,February,2.0
ID3236,Jim,2021-02-26,12:40:19,Technical Support,,,31.0,0 days 00:02:05,3,Friday,26,12,February,2.0
ID3237,Becky,2021-02-26,13:01:55,Admin Support,,,,,,Friday,26,13,February,
ID3238,Becky,2021-02-26,13:01:55,Payment related,,,16.0,0 days 00:03:40,4,Friday,26,13,February,4.0
ID3239,Diane,2021-02-26,13:06:14,Admin Support,,,117.0,0 days 00:06:29,4,Friday,26,13,February,6.0
ID3240,Becky,2021-02-26,13:06:14,Streaming,,,16.0,0 days 00:03:18,5,Friday,26,13,February,3.0
ID3241,Stewart,2021-02-26,14:05:17,Payment related,,,35.0,0 days 00:03:27,4,Friday,26,14,February,3.0
ID3242,Martha,2021-02-26,14:05:17,Contract related,,,93.0,0 days 00:02:32,4,Friday,26,14,February,3.0
ID3243,Joe,2021-02-26,14:51:22,Streaming,,,39.0,0 days 00:02:56,1,Friday,26,14,February,3.0
ID3244,Greg,2021-02-26,14:51:22,Streaming,,,18.0,0 days 00:04:54,1,Friday,26,14,February,5.0
ID3245,Greg,2021-02-26,14:54:14,Contract related,,,124.0,0 days 00:05:27,4,Friday,26,14,February,5.0
ID3246,Greg,2021-02-26,14:54:14,Streaming,,,,,,Friday,26,14,February,
ID3247,Becky,2021-02-26,15:01:26,Streaming,,,10.0,0 days 00:04:00,1,Friday,26,15,February,4.0
ID3248,Diane,2021-02-26,15:01:26,Contract related,,,,,,Friday,26,15,February,
ID3249,Becky,2021-02-26,15:05:46,Streaming,,,99.0,0 days 00:05:08,4,Friday,26,15,February,5.0
ID3250,Greg,2021-02-26,15:05:46,Technical Support,,,114.0,0 days 00:05:06,4,Friday,26,15,February,5.0
ID3251,Greg,2021-02-26,15:41:46,Technical Support,,,122.0,0 days 00:04:35,1,Friday,26,15,February,5.0
ID3252,Joe,2021-02-26,15:41:46,Contract related,,,,,,Friday,26,15,February,
ID3253,Becky,2021-02-26,16:04:48,Streaming,,,,,,Friday,26,16,February,
ID3254,Diane,2021-02-26,16:04:48,Contract related,,,87.0,0 days 00:01:16,4,Friday,26,16,February,1.0
ID3255,Dan,2021-02-26,16:29:17,Streaming,,,63.0,0 days 00:03:27,3,Friday,26,16,February,3.0
ID3256,Martha,2021-02-26,16:29:17,Payment related,,,,,,Friday,26,16,February,
ID3257,Stewart,2021-02-26,16:49:26,Streaming,,,120.0,0 days 00:06:39,4,Friday,26,16,February,7.0
ID3258,Jim,2021-02-26,16:49:26,Streaming,,,,,,Friday,26,16,February,
ID3259,Stewart,2021-02-26,16:58:05,Streaming,,,,,,Friday,26,16,February,
ID3260,Stewart,2021-02-26,16:58:05,Payment related,,,23.0,0 days 00:05:19,4,Friday,26,16,February,5.0
ID3261,Martha,2021-02-26,17:05:17,Technical Support,,,122.0,0 days 00:03:49,5,Friday,26,17,February,4.0
ID3262,Joe,2021-02-26,17:05:17,Contract related,,,60.0,0 days 00:03:28,1,Friday,26,17,February,3.0
ID3263,Dan,2021-02-26,17:35:31,Contract related,,,123.0,0 days 00:00:45,5,Friday,26,17,February,1.0
ID3264,Dan,2021-02-26,17:35:31,Technical Support,,,64.0,0 days 00:05:19,1,Friday,26,17,February,5.0
ID3265,Greg,2021-02-26,17:36:58,Streaming,,,124.0,0 days 00:05:04,2,Friday,26,17,February,5.0
ID3266,Diane,2021-02-26,17:36:58,Contract related,,,102.0,0 days 00:02:20,4,Friday,26,17,February,2.0
ID3267,Becky,2021-02-26,17:39:50,Admin Support,,,27.0,0 days 00:06:32,4,Friday,26,17,February,7.0
ID3268,Becky,2021-02-26,17:39:50,Admin Support,,,26.0,0 days 00:05:47,4,Friday,26,17,February,6.0
ID3269,Joe,2021-02-26,17:42:43,Payment related,,,42.0,0 days 00:01:21,5,Friday,26,17,February,1.0
ID3270,Dan,2021-02-26,17:42:43,Technical Support,,,121.0,0 days 00:04:26,4,Friday,26,17,February,4.0
ID3271,Becky,2021-02-26,17:51:22,Payment related,,,91.0,0 days 00:06:26,3,Friday,26,17,February,6.0
ID3272,Stewart,2021-02-26,17:51:22,Technical Support,,,79.0,0 days 00:03:57,5,Friday,26,17,February,4.0
ID3273,Stewart,2021-02-27,09:11:31,Streaming,,,49.0,0 days 00:04:22,5,Saturday,27,9,February,4.0
ID3274,Martha,2021-02-27,09:11:31,Streaming,,,,,,Saturday,27,9,February,
ID3275,Martha,2021-02-27,09:11:31,Contract related,,,44.0,0 days 00:05:16,4,Saturday,27,9,February,5.0
ID3276,Becky,2021-02-27,09:11:31,Contract related,,,,,,Saturday,27,9,February,
ID3277,Greg,2021-02-27,09:46:05,Streaming,,,,,,Saturday,27,9,February,
ID3278,Greg,2021-02-27,09:46:05,Streaming,,,47.0,0 days 00:06:05,3,Saturday,27,9,February,6.0
ID3279,Greg,2021-02-27,09:50:24,Streaming,,,,,,Saturday,27,9,February,
ID3280,Diane,2021-02-27,09:50:24,Payment related,,,,,,Saturday,27,9,February,
ID3281,Greg,2021-02-27,09:56:10,Technical Support,,,26.0,0 days 00:00:51,5,Saturday,27,9,February,1.0
ID3282,Greg,2021-02-27,09:56:10,Admin Support,,,,,,Saturday,27,9,February,
ID3283,Martha,2021-02-27,10:16:19,Admin Support,,,50.0,0 days 00:01:33,3,Saturday,27,10,February,2.0
ID3284,Stewart,2021-02-27,10:16:19,Streaming,,,121.0,0 days 00:05:20,1,Saturday,27,10,February,5.0
ID3285,Jim,2021-02-27,10:50:53,Contract related,,,82.0,0 days 00:06:45,3,Saturday,27,10,February,7.0
ID3286,Diane,2021-02-27,10:50:53,Admin Support,,,41.0,0 days 00:04:37,4,Saturday,27,10,February,5.0
ID3287,Dan,2021-02-27,11:47:02,Admin Support,,,65.0,0 days 00:05:51,1,Saturday,27,11,February,6.0
ID3288,Dan,2021-02-27,11:47:02,Contract related,,,100.0,0 days 00:05:49,3,Saturday,27,11,February,6.0
ID3289,Dan,2021-02-27,12:14:24,Streaming,,,72.0,0 days 00:04:58,2,Saturday,27,12,February,5.0
ID3290,Dan,2021-02-27,12:14:24,Streaming,,,120.0,0 days 00:00:49,5,Saturday,27,12,February,1.0
ID3291,Stewart,2021-02-27,12:34:34,Contract related,,,59.0,0 days 00:01:13,3,Saturday,27,12,February,1.0
ID3292,Diane,2021-02-27,12:34:34,Contract related,,,,,,Saturday,27,12,February,
ID3293,Jim,2021-02-27,12:44:38,Contract related,,,25.0,0 days 00:04:05,2,Saturday,27,12,February,4.0
ID3294,Dan,2021-02-27,12:44:38,Streaming,,,20.0,0 days 00:04:56,3,Saturday,27,12,February,5.0
ID3295,Dan,2021-02-27,12:56:10,Payment related,,,40.0,0 days 00:05:54,4,Saturday,27,12,February,6.0
ID3296,Becky,2021-02-27,12:56:10,Streaming,,,34.0,0 days 00:05:11,5,Saturday,27,12,February,5.0
ID3297,Martha,2021-02-27,13:07:41,Admin Support,,,,,,Saturday,27,13,February,
ID3298,Martha,2021-02-27,13:07:41,Contract related,,,27.0,0 days 00:02:11,5,Saturday,27,13,February,2.0
ID3299,Joe,2021-02-27,13:39:22,Streaming,,,103.0,0 days 00:04:56,1,Saturday,27,13,February,5.0
ID3300,Diane,2021-02-27,13:39:22,Admin Support,,,76.0,0 days 00:03:17,4,Saturday,27,13,February,3.0
ID3301,Jim,2021-02-27,14:11:02,Contract related,,,,,,Saturday,27,14,February,
ID3302,Martha,2021-02-27,14:11:02,Admin Support,,,23.0,0 days 00:02:42,4,Saturday,27,14,February,3.0
ID3303,Greg,2021-02-27,14:38:24,Admin Support,,,94.0,0 days 00:06:57,4,Saturday,27,14,February,7.0
ID3304,Dan,2021-02-27,14:38:24,Technical Support,,,115.0,0 days 00:06:18,5,Saturday,27,14,February,6.0
ID3305,Martha,2021-02-27,14:58:34,Technical Support,,,11.0,0 days 00:03:10,3,Saturday,27,14,February,3.0
ID3306,Diane,2021-02-27,14:58:34,Payment related,,,117.0,0 days 00:02:05,5,Saturday,27,14,February,2.0
ID3307,Diane,2021-02-27,15:00:00,Contract related,,,110.0,0 days 00:06:33,5,Saturday,27,15,February,7.0
ID3308,Dan,2021-02-27,15:00:00,Admin Support,,,24.0,0 days 00:02:47,3,Saturday,27,15,February,3.0
ID3309,Jim,2021-02-27,15:08:38,Streaming,,,31.0,0 days 00:04:38,3,Saturday,27,15,February,5.0
ID3310,Becky,2021-02-27,15:08:38,Admin Support,,,25.0,0 days 00:05:06,3,Saturday,27,15,February,5.0
ID3311,Stewart,2021-02-27,15:25:55,Contract related,,,96.0,0 days 00:05:31,3,Saturday,27,15,February,6.0
ID3312,Becky,2021-02-27,15:25:55,Streaming,,,48.0,0 days 00:00:44,2,Saturday,27,15,February,1.0
ID3313,Dan,2021-02-27,16:00:29,Admin Support,,,110.0,0 days 00:02:36,5,Saturday,27,16,February,3.0
ID3314,Jim,2021-02-27,16:00:29,Contract related,,,19.0,0 days 00:04:55,3,Saturday,27,16,February,5.0
ID3315,Diane,2021-02-27,16:20:38,Admin Support,,,,,,Saturday,27,16,February,
ID3316,Diane,2021-02-27,16:20:38,Contract related,,,88.0,0 days 00:03:41,1,Saturday,27,16,February,4.0
ID3317,Jim,2021-02-27,16:37:55,Contract related,,,42.0,0 days 00:06:21,3,Saturday,27,16,February,6.0
ID3318,Stewart,2021-02-27,16:37:55,Payment related,,,111.0,0 days 00:06:39,4,Saturday,27,16,February,7.0
ID3319,Stewart,2021-02-27,16:46:34,Technical Support,,,89.0,0 days 00:03:45,5,Saturday,27,16,February,4.0
ID3320,Dan,2021-02-27,16:46:34,Streaming,,,32.0,0 days 00:05:40,2,Saturday,27,16,February,6.0
ID3321,Greg,2021-02-27,16:52:19,Technical Support,,,118.0,0 days 00:05:58,3,Saturday,27,16,February,6.0
ID3322,Joe,2021-02-27,16:52:19,Technical Support,,,21.0,0 days 00:00:46,4,Saturday,27,16,February,1.0
ID3323,Jim,2021-02-27,17:06:43,Contract related,,,15.0,0 days 00:01:41,2,Saturday,27,17,February,2.0
ID3324,Dan,2021-02-27,17:06:43,Technical Support,,,87.0,0 days 00:02:50,4,Saturday,27,17,February,3.0
ID3325,Becky,2021-02-27,17:09:36,Admin Support,,,18.0,0 days 00:06:16,1,Saturday,27,17,February,6.0
ID3326,Becky,2021-02-27,17:09:36,Payment related,,,,,,Saturday,27,17,February,
ID3327,Diane,2021-02-28,09:07:12,Technical Support,,,15.0,0 days 00:03:06,3,Sunday,28,9,February,3.0
ID3328,Diane,2021-02-28,09:07:12,Contract related,,,12.0,0 days 00:05:49,5,Sunday,28,9,February,6.0
ID3329,Stewart,2021-02-28,09:14:24,Contract related,,,,,,Sunday,28,9,February,
ID3330,Becky,2021-02-28,09:14:24,Admin Support,,,84.0,0 days 00:02:26,3,Sunday,28,9,February,2.0
ID3331,Diane,2021-02-28,09:15:50,Contract related,,,,,,Sunday,28,9,February,
ID3332,Joe,2021-02-28,09:15:50,Admin Support,,,,,,Sunday,28,9,February,
ID3333,Dan,2021-02-28,09:30:14,Streaming,,,55.0,0 days 00:03:47,4,Sunday,28,9,February,4.0
ID3334,Jim,2021-02-28,09:30:14,Streaming,,,,,,Sunday,28,9,February,
ID3335,Martha,2021-02-28,10:07:41,Technical Support,,,63.0,0 days 00:03:30,5,Sunday,28,10,February,4.0
ID3336,Dan,2021-02-28,10:07:41,Payment related,,,,,,Sunday,28,10,February,
ID3337,Joe,2021-02-28,10:27:50,Streaming,,,121.0,0 days 00:03:29,3,Sunday,28,10,February,3.0
ID3338,Joe,2021-02-28,10:27:50,Admin Support,,,53.0,0 days 00:06:06,4,Sunday,28,10,February,6.0
ID3339,Greg,2021-02-28,10:33:36,Streaming,,,102.0,0 days 00:00:35,3,Sunday,28,10,February,1.0
ID3340,Joe,2021-02-28,10:33:36,Contract related,,,92.0,0 days 00:06:12,2,Sunday,28,10,February,6.0
ID3341,Martha,2021-02-28,11:00:58,Contract related,,,32.0,0 days 00:00:46,5,Sunday,28,11,February,1.0
ID3342,Stewart,2021-02-28,11:00:58,Admin Support,,,107.0,0 days 00:04:45,5,Sunday,28,11,February,5.0
ID3343,Diane,2021-02-28,11:00:58,Admin Support,,,106.0,0 days 00:04:50,1,Sunday,28,11,February,5.0
ID3344,Jim,2021-02-28,11:00:58,Contract related,,,114.0,0 days 00:03:19,5,Sunday,28,11,February,3.0
ID3345,Diane,2021-02-28,11:12:29,Payment related,,,62.0,0 days 00:02:13,5,Sunday,28,11,February,2.0
ID3346,Dan,2021-02-28,11:12:29,Payment related,,,37.0,0 days 00:04:10,5,Sunday,28,11,February,4.0
ID3347,Becky,2021-02-28,11:26:53,Contract related,,,116.0,0 days 00:06:01,4,Sunday,28,11,February,6.0
ID3348,Becky,2021-02-28,11:26:53,Payment related,,,89.0,0 days 00:02:13,4,Sunday,28,11,February,2.0
ID3349,Jim,2021-02-28,11:34:05,Contract related,,,37.0,0 days 00:04:45,4,Sunday,28,11,February,5.0
ID3350,Jim,2021-02-28,11:34:05,Contract related,,,120.0,0 days 00:05:29,3,Sunday,28,11,February,5.0
ID3351,Dan,2021-02-28,11:34:05,Contract related,,,46.0,0 days 00:05:43,1,Sunday,28,11,February,6.0
ID3352,Becky,2021-02-28,11:34:05,Streaming,,,70.0,0 days 00:01:00,4,Sunday,28,11,February,1.0
ID3353,Diane,2021-02-28,11:42:43,Technical Support,,,21.0,0 days 00:02:13,4,Sunday,28,11,February,2.0
ID3354,Joe,2021-02-28,11:42:43,Admin Support,,,86.0,0 days 00:00:51,4,Sunday,28,11,February,1.0
ID3355,Becky,2021-02-28,12:40:19,Streaming,,,54.0,0 days 00:05:30,2,Sunday,28,12,February,6.0
ID3356,Martha,2021-02-28,12:40:19,Admin Support,,,117.0,0 days 00:05:39,4,Sunday,28,12,February,6.0
ID3357,Greg,2021-02-28,12:40:19,Admin Support,,,,,,Sunday,28,12,February,
ID3358,Becky,2021-02-28,12:40:19,Streaming,,,101.0,0 days 00:05:06,1,Sunday,28,12,February,5.0
ID3359,Martha,2021-02-28,13:09:07,Payment related,,,52.0,0 days 00:01:47,2,Sunday,28,13,February,2.0
ID3360,Dan,2021-02-28,13:09:07,Technical Support,,,65.0,0 days 00:02:15,5,Sunday,28,13,February,2.0
ID3361,Greg,2021-02-28,13:14:53,Payment related,,,84.0,0 days 00:05:09,5,Sunday,28,13,February,5.0
ID3362,Joe,2021-02-28,13:14:53,Technical Support,,,115.0,0 days 00:06:30,2,Sunday,28,13,February,6.0
ID3363,Becky,2021-02-28,13:20:38,Contract related,,,,,,Sunday,28,13,February,
ID3364,Diane,2021-02-28,13:20:38,Admin Support,,,22.0,0 days 00:03:26,4,Sunday,28,13,February,3.0
ID3365,Greg,2021-02-28,13:23:31,Admin Support,,,45.0,0 days 00:00:42,4,Sunday,28,13,February,1.0
ID3366,Jim,2021-02-28,13:23:31,Admin Support,,,,,,Sunday,28,13,February,
ID3367,Diane,2021-02-28,13:40:48,Contract related,,,,,,Sunday,28,13,February,
ID3368,Greg,2021-02-28,13:40:48,Contract related,,,23.0,0 days 00:04:58,5,Sunday,28,13,February,5.0
ID3369,Greg,2021-02-28,14:03:50,Technical Support,,,45.0,0 days 00:02:29,3,Sunday,28,14,February,2.0
ID3370,Jim,2021-02-28,14:03:50,Contract related,,,,,,Sunday,28,14,February,
ID3371,Diane,2021-02-28,14:48:29,Contract related,,,53.0,0 days 00:00:47,4,Sunday,28,14,February,1.0
ID3372,Greg,2021-02-28,14:48:29,Contract related,,,76.0,0 days 00:05:05,4,Sunday,28,14,February,5.0
ID3373,Diane,2021-02-28,14:52:48,Admin Support,,,62.0,0 days 00:02:58,3,Sunday,28,14,February,3.0
ID3374,Martha,2021-02-28,14:52:48,Streaming,,,104.0,0 days 00:02:41,3,Sunday,28,14,February,3.0
ID3375,Martha,2021-02-28,15:21:36,Admin Support,,,,,,Sunday,28,15,February,
ID3376,Martha,2021-02-28,15:21:36,Contract related,,,72.0,0 days 00:06:15,1,Sunday,28,15,February,6.0
ID3377,Joe,2021-02-28,15:25:55,Technical Support,,,,,,Sunday,28,15,February,
ID3378,Greg,2021-02-28,15:25:55,Admin Support,,,74.0,0 days 00:06:20,4,Sunday,28,15,February,6.0
ID3379,Joe,2021-02-28,16:06:14,Payment related,,,64.0,0 days 00:00:49,4,Sunday,28,16,February,1.0
ID3380,Diane,2021-02-28,16:06:14,Streaming,,,44.0,0 days 00:03:09,4,Sunday,28,16,February,3.0
ID3381,Stewart,2021-02-28,16:07:41,Technical Support,,,50.0,0 days 00:05:12,4,Sunday,28,16,February,5.0
ID3382,Dan,2021-02-28,16:07:41,Technical Support,,,73.0,0 days 00:03:56,3,Sunday,28,16,February,4.0
ID3383,Joe,2021-02-28,16:50:53,Technical Support,,,34.0,0 days 00:03:25,1,Sunday,28,16,February,3.0
ID3384,Dan,2021-02-28,16:50:53,Payment related,,,118.0,0 days 00:06:31,3,Sunday,28,16,February,7.0
ID3385,Becky,2021-02-28,17:32:38,Admin Support,,,44.0,0 days 00:06:50,3,Sunday,28,17,February,7.0
ID3386,Greg,2021-02-28,17:32:38,Contract related,,,38.0,0 days 00:01:36,3,Sunday,28,17,February,2.0
ID3387,Jim,2021-02-28,18:00:00,Streaming,,,56.0,0 days 00:02:34,4,Sunday,28,18,February,3.0
ID3388,Joe,2021-02-28,18:00:00,Technical Support,,,79.0,0 days 00:06:19,4,Sunday,28,18,February,6.0
ID3389,Stewart,2021-03-01,09:07:12,Payment related,,,111.0,0 days 00:04:32,5,Monday,1,9,March,5.0
ID3390,Joe,2021-03-01,09:07:12,Contract related,,,62.0,0 days 00:05:08,5,Monday,1,9,March,5.0
ID3391,Martha,2021-03-01,09:15:50,Streaming,,,112.0,0 days 00:04:20,1,Monday,1,9,March,4.0
ID3392,Dan,2021-03-01,09:15:50,Admin Support,,,55.0,0 days 00:05:31,4,Monday,1,9,March,6.0
ID3393,Jim,2021-03-01,09:33:07,Admin Support,,,107.0,0 days 00:03:45,5,Monday,1,9,March,4.0
ID3394,Martha,2021-03-01,09:33:07,Admin Support,,,,,,Monday,1,9,March,
ID3395,Diane,2021-03-01,09:57:36,Technical Support,,,,,,Monday,1,9,March,
ID3396,Becky,2021-03-01,09:57:36,Admin Support,,,81.0,0 days 00:05:49,4,Monday,1,9,March,6.0
ID3397,Joe,2021-03-01,10:01:55,Streaming,,,120.0,0 days 00:02:31,4,Monday,1,10,March,3.0
ID3398,Diane,2021-03-01,10:01:55,Admin Support,,,,,,Monday,1,10,March,
ID3399,Becky,2021-03-01,10:33:36,Contract related,,,,,,Monday,1,10,March,
ID3400,Jim,2021-03-01,10:33:36,Technical Support,,,68.0,0 days 00:01:04,3,Monday,1,10,March,1.0
ID3401,Greg,2021-03-01,11:13:55,Technical Support,,,,,,Monday,1,11,March,
ID3402,Stewart,2021-03-01,11:13:55,Payment related,,,40.0,0 days 00:01:24,4,Monday,1,11,March,1.0
ID3403,Jim,2021-03-01,12:21:36,Technical Support,,,60.0,0 days 00:04:47,4,Monday,1,12,March,5.0
ID3404,Jim,2021-03-01,12:21:36,Streaming,,,53.0,0 days 00:03:55,3,Monday,1,12,March,4.0
ID3405,Martha,2021-03-01,12:36:00,Contract related,,,72.0,0 days 00:02:45,3,Monday,1,12,March,3.0
ID3406,Jim,2021-03-01,12:36:00,Technical Support,,,,,,Monday,1,12,March,
ID3407,Greg,2021-03-01,12:46:05,Streaming,,,100.0,0 days 00:04:25,1,Monday,1,12,March,4.0
ID3408,Stewart,2021-03-01,12:46:05,Payment related,,,99.0,0 days 00:02:23,3,Monday,1,12,March,2.0
ID3409,Becky,2021-03-01,13:06:14,Payment related,,,96.0,0 days 00:07:00,4,Monday,1,13,March,7.0
ID3410,Becky,2021-03-01,13:06:14,Payment related,,,33.0,0 days 00:02:24,2,Monday,1,13,March,2.0
ID3411,Jim,2021-03-01,13:10:34,Contract related,,,92.0,0 days 00:03:39,4,Monday,1,13,March,4.0
ID3412,Greg,2021-03-01,13:10:34,Payment related,,,96.0,0 days 00:04:35,4,Monday,1,13,March,5.0
ID3413,Dan,2021-03-01,13:14:53,Contract related,,,116.0,0 days 00:06:32,3,Monday,1,13,March,7.0
ID3414,Joe,2021-03-01,13:14:53,Streaming,,,29.0,0 days 00:05:58,5,Monday,1,13,March,6.0
ID3415,Diane,2021-03-01,13:14:53,Admin Support,,,40.0,0 days 00:02:02,4,Monday,1,13,March,2.0
ID3416,Becky,2021-03-01,13:14:53,Payment related,,,62.0,0 days 00:01:18,4,Monday,1,13,March,1.0
ID3417,Martha,2021-03-01,13:16:19,Payment related,,,111.0,0 days 00:02:44,1,Monday,1,13,March,3.0
ID3418,Stewart,2021-03-01,13:16:19,Streaming,,,66.0,0 days 00:00:45,3,Monday,1,13,March,1.0
ID3419,Jim,2021-03-01,13:20:38,Payment related,,,79.0,0 days 00:03:04,3,Monday,1,13,March,3.0
ID3420,Stewart,2021-03-01,13:20:38,Technical Support,,,,,,Monday,1,13,March,
ID3421,Becky,2021-03-01,13:36:29,Payment related,,,69.0,0 days 00:00:37,5,Monday,1,13,March,1.0
ID3422,Stewart,2021-03-01,13:36:29,Streaming,,,49.0,0 days 00:02:19,2,Monday,1,13,March,2.0
ID3423,Becky,2021-03-01,13:37:55,Streaming,,,80.0,0 days 00:04:20,4,Monday,1,13,March,4.0
ID3424,Becky,2021-03-01,13:37:55,Contract related,,,101.0,0 days 00:00:49,5,Monday,1,13,March,1.0
ID3425,Becky,2021-03-01,13:58:05,Admin Support,,,99.0,0 days 00:01:51,5,Monday,1,13,March,2.0
ID3426,Diane,2021-03-01,13:58:05,Streaming,,,111.0,0 days 00:05:09,5,Monday,1,13,March,5.0
ID3427,Joe,2021-03-01,14:12:29,Contract related,,,,,,Monday,1,14,March,
ID3428,Martha,2021-03-01,14:12:29,Admin Support,,,83.0,0 days 00:05:04,5,Monday,1,14,March,5.0
ID3429,Greg,2021-03-01,14:15:22,Admin Support,,,14.0,0 days 00:04:58,3,Monday,1,14,March,5.0
ID3430,Stewart,2021-03-01,14:15:22,Contract related,,,120.0,0 days 00:05:49,3,Monday,1,14,March,6.0
ID3431,Becky,2021-03-01,14:16:48,Contract related,,,38.0,0 days 00:02:00,5,Monday,1,14,March,2.0
ID3432,Dan,2021-03-01,14:16:48,Streaming,,,88.0,0 days 00:05:18,1,Monday,1,14,March,5.0
ID3433,Becky,2021-03-01,14:51:22,Streaming,,,26.0,0 days 00:01:18,4,Monday,1,14,March,1.0
ID3434,Dan,2021-03-01,14:51:22,Technical Support,,,94.0,0 days 00:03:21,3,Monday,1,14,March,3.0
ID3435,Jim,2021-03-01,14:55:41,Admin Support,,,,,,Monday,1,14,March,
ID3436,Dan,2021-03-01,14:55:41,Payment related,,,,,,Monday,1,14,March,
ID3437,Stewart,2021-03-01,15:33:07,Admin Support,,,29.0,0 days 00:06:16,3,Monday,1,15,March,6.0
ID3438,Joe,2021-03-01,15:33:07,Admin Support,,,49.0,0 days 00:02:52,3,Monday,1,15,March,3.0
ID3439,Diane,2021-03-01,15:43:12,Technical Support,,,104.0,0 days 00:02:17,4,Monday,1,15,March,2.0
ID3440,Becky,2021-03-01,15:43:12,Admin Support,,,62.0,0 days 00:01:03,4,Monday,1,15,March,1.0
ID3441,Becky,2021-03-01,16:33:36,Admin Support,,,123.0,0 days 00:05:42,5,Monday,1,16,March,6.0
ID3442,Becky,2021-03-01,16:33:36,Contract related,,,114.0,0 days 00:01:52,5,Monday,1,16,March,2.0
ID3443,Becky,2021-03-01,16:48:00,Contract related,,,,,,Monday,1,16,March,
ID3444,Jim,2021-03-01,16:48:00,Admin Support,,,12.0,0 days 00:05:18,4,Monday,1,16,March,5.0
ID3445,Jim,2021-03-01,17:03:50,Payment related,,,116.0,0 days 00:00:32,4,Monday,1,17,March,1.0
ID3446,Becky,2021-03-01,17:03:50,Payment related,,,31.0,0 days 00:01:40,2,Monday,1,17,March,2.0
ID3447,Becky,2021-03-01,17:16:48,Contract related,,,,,,Monday,1,17,March,
ID3448,Martha,2021-03-01,17:16:48,Payment related,,,39.0,0 days 00:01:52,3,Monday,1,17,March,2.0
ID3449,Dan,2021-03-01,17:38:24,Payment related,,,81.0,0 days 00:05:22,4,Monday,1,17,March,5.0
ID3450,Martha,2021-03-01,17:38:24,Payment related,,,34.0,0 days 00:02:50,3,Monday,1,17,March,3.0
ID3451,Jim,2021-03-01,17:39:50,Technical Support,,,33.0,0 days 00:03:27,3,Monday,1,17,March,3.0
ID3452,Becky,2021-03-01,17:39:50,Technical Support,,,37.0,0 days 00:01:14,1,Monday,1,17,March,1.0
ID3453,Joe,2021-03-02,09:24:29,Streaming,,,92.0,0 days 00:01:59,2,Tuesday,2,9,March,2.0
ID3454,Jim,2021-03-02,09:24:29,Payment related,,,117.0,0 days 00:05:59,3,Tuesday,2,9,March,6.0
ID3455,Becky,2021-03-02,09:44:38,Streaming,,,53.0,0 days 00:04:32,3,Tuesday,2,9,March,5.0
ID3456,Stewart,2021-03-02,09:44:38,Contract related,,,61.0,0 days 00:04:22,5,Tuesday,2,9,March,4.0
ID3457,Martha,2021-03-02,10:09:07,Technical Support,,,,,,Tuesday,2,10,March,
ID3458,Diane,2021-03-02,10:09:07,Technical Support,,,72.0,0 days 00:02:17,4,Tuesday,2,10,March,2.0
ID3459,Dan,2021-03-02,10:23:31,Payment related,,,,,,Tuesday,2,10,March,
ID3460,Greg,2021-03-02,10:23:31,Admin Support,,,82.0,0 days 00:05:20,3,Tuesday,2,10,March,5.0
ID3461,Martha,2021-03-02,10:29:17,Payment related,,,86.0,0 days 00:05:15,5,Tuesday,2,10,March,5.0
ID3462,Becky,2021-03-02,10:29:17,Technical Support,,,35.0,0 days 00:02:14,3,Tuesday,2,10,March,2.0
ID3463,Greg,2021-03-02,10:49:26,Streaming,,,83.0,0 days 00:01:55,5,Tuesday,2,10,March,2.0
